,default_profile,favourites_count,followers_count,friends_count,location,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
469,True,866,56,103,True,626,False,3418,human,0.1831480397893505,0.25336454066705677,1.8392857142857142,1,1,0.3522012578616352,False,1,1,1.0
470,True,10542,836866,344,True,294,True,2576,human,0.11413043478260869,4.092391304347826,0.0004110574452779776,16,126,0.9995891114535183,False,16,111,6.9375
471,False,2295,5,17,True,3219,False,3617,bot,0.8899640586121095,0.6345037323748963,3.4,10,49,0.22727272727272727,False,10,40,4.0
472,False,2787,494,2230,True,8431,False,4047,bot,2.0832715591796394,0.6886582653817642,4.51417004048583,29,146,0.18135095447870778,False,29,118,4.068965517241379
473,False,6,3327,19,True,99,False,2772,human,0.03571428571428571,0.0021645021645021645,0.005710850616170725,26,147,0.9943215780035863,False,26,122,4.6923076923076925
474,False,1695,84,75,True,2455,False,3527,human,0.6960589736319819,0.4805783952367451,0.8928571428571429,1,1,0.5283018867924528,False,1,1,1.0
475,False,3798,928,286,True,2346,False,4077,human,0.5754231052244297,0.9315673289183223,0.3081896551724138,6,51,0.7644151565074135,False,6,46,7.666666666666667
476,False,9884,2277690,50372,True,78465,True,4603,human,17.046491418640016,2.147295242233326,0.022115388836935666,16,92,0.9783631191952792,False,16,77,4.8125
477,True,2167,7,0,True,3014,False,2746,bot,1.0975965040058266,0.7891478514202477,0.0,13,74,1.0,False,13,62,4.769230769230769
478,False,0,4,2,True,28773,False,1203,bot,23.91770573566085,0.0,0.5,6,27,0.6666666666666666,False,6,22,3.6666666666666665
479,True,1431,10,0,True,1978,False,3993,bot,0.49536689206110696,0.3583771600300526,0.0,1,12,1.0,False,1,12,12.0
480,False,1008,1460457,1256,True,12916,True,3808,human,3.3918067226890756,0.2647058823529412,0.0008600047793259233,13,144,0.9991407341933745,False,13,132,10.153846153846153
481,False,84768,51172,1534,True,25622,False,3938,human,6.506348400203149,21.52564753682072,0.029977331353083718,13,95,0.9708951542518879,False,13,83,6.384615384615385
482,True,7380,95,288,True,4156,False,4142,human,1.0033800096571706,1.7817479478512797,3.031578947368421,9,45,0.24804177545691905,False,9,37,4.111111111111111
483,False,4834,663042,1446,True,9906,True,4186,human,2.3664596273291925,1.1548017200191114,0.002180857321255667,8,84,0.9978238884675118,False,8,77,9.625
484,False,2242,57,0,True,3319,False,3459,bot,0.9595258745302111,0.6481642093090488,0.0,1,1,1.0,False,1,1,1.0
485,False,4519,351,578,True,2249,False,3180,human,0.7072327044025157,1.421069182389937,1.6467236467236468,19,137,0.37782561894510225,False,19,119,6.2631578947368425
486,False,1486,18229,1082,True,28122,True,3096,human,9.083333333333334,0.47997416020671835,0.059355971254594325,15,155,0.9439697581689193,False,15,141,9.4
487,True,52277,1171,1919,True,53840,False,3232,bot,16.65841584158416,16.174814356435643,1.6387702818104184,7,47,0.3789644012944984,False,7,41,5.857142857142857
488,True,1650,75,164,True,2511,False,1904,human,1.3188025210084033,0.8665966386554622,2.1866666666666665,15,71,0.3138075313807531,False,4,57,14.25
489,True,312,47,231,True,302,False,3536,bot,0.08540723981900453,0.08823529411764706,4.914893617021277,2,8,0.16906474820143885,False,2,7,3.5
490,True,221698,9181,3191,True,176651,False,2107,human,83.84005695301376,105.21974371143807,0.34756562465962315,13,65,0.7420788878111866,False,13,53,4.076923076923077
491,True,3779,1470,1847,True,7994,False,1152,human,6.939236111111111,3.2803819444444446,1.2564625850340136,12,99,0.44317154054868857,False,12,88,7.333333333333333
492,True,0,273,2,True,51311,False,1264,bot,40.59414556962025,0.0,0.007326007326007326,1,1,0.9927272727272727,False,1,1,1.0
493,True,4443,246,263,True,544,False,2247,human,0.2421005785491767,1.9773030707610146,1.0691056910569106,1,1,0.48330058939096265,False,1,1,1.0
494,True,1180,5,37,True,1738,False,3124,bot,0.5563380281690141,0.37772087067861715,7.4,1,1,0.11904761904761904,False,1,1,1.0
495,False,74,718,522,True,11621,False,4143,human,2.804972242336471,0.01786145305334299,0.7270194986072424,23,155,0.5790322580645161,False,24,131,5.458333333333333
496,True,344,25,417,True,76,False,1295,bot,0.05868725868725869,0.26563706563706563,16.68,8,52,0.05656108597285068,False,8,45,5.625
497,False,2264,1277687,487,True,40618,True,4022,human,10.098955743411238,0.5629040278468423,0.0003811575135381357,29,147,0.9996189877121582,False,28,119,4.25
498,False,45662,4856,5347,True,33964,False,2180,human,15.579816513761468,20.945871559633026,1.1011120263591434,24,160,0.4759384494756444,False,24,137,5.708333333333333
499,True,3722,58,375,True,955,False,898,human,1.0634743875278396,4.144766146993319,6.4655172413793105,14,117,0.13394919168591224,False,14,104,7.428571428571429
500,True,1971,8,0,True,2677,False,2553,bot,1.0485703094398746,0.7720329024676851,0.0,1,1,1.0,False,1,1,1.0
501,False,49,15808032,728,True,52731,True,4082,human,12.917932386085253,0.01200391964723175,4.6052538355185517e-05,10,81,0.9999539495823835,False,9,72,8.0
502,True,14730,101,116,True,435,False,1269,human,0.34278959810874704,11.60756501182033,1.1485148514851484,1,1,0.46543778801843316,False,1,1,1.0
503,False,227,15647851,130,True,2981,True,3309,human,0.9008763977032336,0.06860078573587186,8.30785006835763e-06,2,13,0.9999916922189515,False,2,12,6.0
504,False,1083,835915,196,True,16758,True,4002,human,4.187406296851575,0.27061469265367316,0.0002344736007847688,21,126,0.9997655813641969,False,21,106,5.0476190476190474
505,True,2341,14,5,True,3222,False,3296,bot,0.9775485436893204,0.710254854368932,0.35714285714285715,15,62,0.7368421052631579,False,15,48,3.2
506,False,454,554101,659,True,5683,True,3944,human,1.440922920892495,0.11511156186612576,0.0011893138615523163,7,37,0.9988120989256616,False,7,31,4.428571428571429
507,False,674,4233323,76,True,14629,True,4064,human,3.5996555118110236,0.1658464566929134,1.795279972730642e-05,1,1,0.9999820475225699,False,1,1,1.0
508,True,22400,53176,646,True,16531,True,2042,human,8.095494613124387,10.969637610186092,0.012148337595907928,14,129,0.9879974731522426,False,14,116,8.285714285714286
509,False,19221,2522611,882,True,63999,False,4178,human,15.318094782192437,4.600526567735758,0.0003496377364563938,5,39,0.9996504844673633,False,6,34,5.666666666666667
510,True,500,17,0,True,104,False,3126,bot,0.03326935380678183,0.1599488163787588,0.0,7,60,1.0,False,7,54,7.714285714285714
511,True,1428,0,79,True,2528,False,1266,human,1.9968404423380726,1.127962085308057,2.303236456121974,9,44,0.0,False,9,36,4.0
512,False,4859,85,227,True,3175,False,1480,human,2.14527027027027,3.283108108108108,2.6705882352941175,11,68,0.2724358974358974,False,11,58,5.2727272727272725
513,False,24033,277,323,True,11329,False,2650,human,4.275094339622641,9.069056603773586,1.1660649819494584,18,92,0.46166666666666667,False,18,75,4.166666666666667
514,False,5834,2815,4575,True,52455,False,4150,human,12.639759036144579,1.4057831325301204,1.625222024866785,17,152,0.38092016238159676,False,17,136,8.0
515,True,83,415188,1596,True,34298,True,3766,human,9.107275624004249,0.022039298990971852,0.003844041735310269,1,52,0.9961706783369803,False,1,52,52.0
516,True,504,79,69,True,941,False,1078,human,0.87291280148423,0.4675324675324675,0.8734177215189873,3,23,0.5337837837837838,False,3,21,7.0
517,False,1572,1895706,1539,True,14825,True,3256,human,4.553132678132678,0.4828009828009828,0.0008118347465271514,11,65,0.999188823794502,False,11,55,5.0
518,True,385,22,459,True,91,False,2042,bot,0.044564152791381,0.18854064642507345,20.863636363636363,3,11,0.04573804573804574,False,3,9,3.0
519,False,15855,147,466,True,7862,False,4028,human,1.951837140019861,3.936196623634558,3.1700680272108843,24,150,0.2398042414355628,False,24,127,5.291666666666667
520,True,5929,158,365,True,5417,False,1641,human,3.3010359536867764,3.6130408287629496,2.310126582278481,22,149,0.30210325047801145,False,22,128,5.818181818181818
521,True,1656,61706,482,True,10774,True,4074,human,2.644575355915562,0.406480117820324,0.007811233915664603,6,51,0.992249308548273,False,6,46,7.666666666666667
522,False,197651,82633,1796,True,114418,False,2917,bot,39.22454576619815,67.75831333561878,0.021734658066389943,20,116,0.9787276883535279,False,20,97,4.85
523,False,2334,125,255,True,4580,False,3904,bot,1.173155737704918,0.5978483606557377,2.04,26,133,0.32894736842105265,False,26,108,4.153846153846154
524,False,936,186743,248,True,290,True,3799,human,0.07633587786259542,0.24638062648065281,0.0013280283598314261,4,33,0.9986737329604098,False,4,30,7.5
525,True,1332,8,19,True,1332,False,1462,bot,0.9110807113543091,0.9110807113543091,2.375,15,105,0.2962962962962963,False,15,91,6.066666666666666
526,False,52155,388297,2365,True,207617,True,4901,human,42.36217098551316,10.641705774331768,0.006090698614720175,27,160,0.9939461734184538,False,27,134,4.962962962962963
527,False,21861,16917,1539,True,6524,True,1915,human,3.406788511749347,11.415665796344648,0.0909735768753325,6,25,0.9166124837451235,False,6,20,3.3333333333333335
528,True,1651,37426,291,True,1439,True,3847,human,0.37405770730439303,0.4291655835716142,0.00777534334419922,24,145,0.9922846461807673,False,24,122,5.083333333333333
529,False,23677,9069,7074,True,7648,False,892,human,8.573991031390134,26.543721973094172,0.7800198478332782,5,50,0.5617914885708976,False,5,46,9.2
530,True,1971,7,0,True,4073,False,3187,human,1.2780043928459366,0.6184499529337936,0.0,1,1,1.0,False,1,1,1.0
531,True,1155,6,45,True,1611,False,1295,bot,1.244015444015444,0.8918918918918919,7.5,7,67,0.11764705882352941,False,8,60,7.5
532,True,1297,3,0,True,1823,False,3103,bot,0.5874959716403481,0.41798259748630356,0.0,1,1,1.0,False,1,1,1.0
533,True,2246,12,83,True,2647,False,2097,human,1.262279446828803,1.0710538865045303,6.916666666666667,1,13,0.12631578947368421,False,1,13,13.0
534,False,3171,304,471,True,783,False,684,human,1.144736842105263,4.635964912280702,1.549342105263158,15,154,0.39225806451612905,False,15,140,9.333333333333334
535,False,27,1740,0,True,2202,False,3051,human,0.7217305801376598,0.008849557522123894,0.0,17,88,1.0,False,17,72,4.235294117647059
536,False,37870,12981,934,True,26771,True,3298,human,8.117343844754396,11.48271679805943,0.07195131345813112,16,158,0.9328781890046712,False,16,143,8.9375
537,True,531,9,406,True,710,False,2472,bot,0.2872168284789644,0.21480582524271843,45.111111111111114,8,36,0.021686746987951807,False,8,29,3.625
538,True,7703,12,29,True,3665,False,2652,bot,1.381975867269985,2.904600301659125,2.4166666666666665,3,19,0.2926829268292683,False,3,17,5.666666666666667
539,False,1579,132,154,True,2921,False,2904,human,1.0058539944903582,0.543732782369146,1.1666666666666667,1,1,0.46153846153846156,False,1,1,1.0
540,False,757,321,461,True,2887,False,4176,human,0.6913314176245211,0.18127394636015326,1.4361370716510904,18,97,0.41048593350383633,False,18,80,4.444444444444445
541,False,3803,4002627,230,True,16238,True,3855,human,4.212191958495461,0.9865110246433204,5.746226165965502e-05,2,17,0.9999425410400621,False,2,16,8.0
542,False,2335,33,0,True,9079,False,3310,bot,2.7429003021148035,0.7054380664652568,0.0,28,160,1.0,False,28,133,4.75
543,False,28738,272,401,True,7200,False,2725,human,2.6422018348623855,10.54605504587156,1.474264705882353,14,96,0.40416047548291234,False,14,83,5.928571428571429
544,True,1958,78,0,True,3155,False,3347,human,0.9426351956976396,0.585001493875112,0.0,7,43,1.0,False,7,37,5.285714285714286
545,False,330,50,0,True,549,False,3420,human,0.16052631578947368,0.09649122807017543,0.0,1,1,1.0,False,1,1,1.0
546,False,1873,24,112,True,2688,False,3635,bot,0.7394773039889959,0.5152682255845942,4.666666666666667,6,29,0.17647058823529413,False,6,24,4.0
547,True,1991,224157,58182,True,24187,False,3316,bot,7.294028950542823,0.600422195416164,0.259559148275539,24,157,0.7939285752234017,False,24,134,5.583333333333333
548,False,313,1087957,5,True,4005,True,3329,human,1.2030639831781316,0.09402222889756684,4.5957698695812425e-06,5,24,0.9999954042512514,False,5,18,3.6
549,False,1840,6,0,True,2573,False,3128,bot,0.8225703324808185,0.5882352941176471,0.0,1,1,1.0,False,1,1,1.0
550,False,13360,1045,731,True,12771,True,4109,human,3.108055487953273,3.2513993672426382,0.6995215311004784,11,56,0.5884009009009009,False,11,46,4.181818181818182
551,False,2028,59,902,True,2271,False,1926,human,1.179127725856698,1.0529595015576323,15.288135593220339,13,79,0.061394380853277836,False,13,67,5.153846153846154
552,True,117461,784,928,True,35938,False,1374,human,26.15574963609898,85.48835516739447,1.183673469387755,20,142,0.45794392523364486,False,20,122,6.1
553,True,5848,128,272,True,10581,False,1320,human,8.01590909090909,4.430303030303031,2.125,19,101,0.32,False,19,83,4.368421052631579
554,False,27,58,1,True,606,False,4067,human,0.14900417998524712,0.006638800098352594,0.017241379310344827,4,20,0.9830508474576272,False,4,17,4.25
555,False,0,19704101,43,True,147626,True,4180,bot,35.317224880382774,0.0,2.1822868244534476e-06,4,29,0.9999978177179379,False,4,26,6.5
556,True,190,161204,0,True,406423,True,2844,bot,142.90541490857947,0.06680731364275667,0.0,19,126,1.0,False,20,106,5.3
557,True,1091,1,0,True,1608,False,2853,bot,0.5636172450052577,0.38240448650543285,0.0,1,1,1.0,False,1,1,1.0
558,False,6142,131,229,True,5725,False,3775,human,1.5165562913907285,1.6270198675496688,1.748091603053435,15,89,0.3638888888888889,False,15,75,5.0
559,True,960,31144,3309,True,123508,True,4187,human,29.49796990685455,0.22928110819202294,0.10624839455432829,5,60,0.9039561141264911,False,5,56,11.2
560,False,839,274,336,True,1124,False,3007,human,0.373794479547722,0.27901563019620884,1.2262773722627738,2,8,0.4491803278688525,False,2,7,3.5
561,False,8221,106213,2919,True,10625,True,4192,human,2.5345896946564888,1.9611164122137406,0.02748251155696572,1,1,0.9732525748634681,False,1,1,1.0
562,False,2077,26,111,True,1794,False,1863,human,0.9629629629629629,1.114868491680086,4.269230769230769,7,33,0.1897810218978102,False,7,27,3.857142857142857
563,False,14797,352,333,True,9032,False,1545,human,5.845954692556634,9.577346278317153,0.9460227272727273,10,33,0.5138686131386861,False,4,24,6.0
564,False,17928,200,276,True,15708,False,1516,human,10.361477572559366,11.825857519788919,1.38,1,1,0.42016806722689076,False,1,1,1.0
565,True,16507,476,1148,True,14553,False,754,human,19.30106100795756,21.892572944297083,2.411764705882353,16,78,0.29310344827586204,False,18,61,3.388888888888889
566,True,115,0,0,True,216,False,1445,human,0.14948096885813147,0.07958477508650519,2.303236456121974,14,151,0.0,False,14,138,9.857142857142858
567,False,9,11507,15409,True,852,False,3978,human,0.21417797888386123,0.0022624434389140274,1.3390979403841141,23,157,0.42751523257541985,False,23,135,5.869565217391305
568,False,7707,886,1380,True,118240,False,4152,human,28.477842003853564,1.85621387283237,1.5575620767494356,13,127,0.3909973521624007,False,13,115,8.846153846153847
569,False,33110,1251764,718,True,39336,True,3667,human,10.727024815925825,9.029179165530406,0.0005735905490172269,8,111,0.999426738268494,False,8,104,13.0
570,False,7114,75,522,True,2100,False,3831,human,0.548159749412686,1.856956408248499,6.96,22,147,0.12562814070351758,False,22,126,5.7272727272727275
571,True,608,28,57,True,1016,False,3129,bot,0.3247043783956536,0.1943112815596037,2.0357142857142856,1,1,0.32941176470588235,False,1,1,1.0
572,False,27604,388,485,True,37208,False,3870,human,9.614470284237726,7.132816537467701,1.25,13,79,0.4444444444444444,False,13,67,5.153846153846154
573,False,5571,2067,1363,True,15090,False,4339,human,3.477759852500576,1.283936390873473,0.6594097726173198,9,57,0.6026239067055393,False,9,49,5.444444444444445
574,False,184,108274,85908,True,465818,False,3055,bot,152.4772504091653,0.0602291325695581,0.7934314793948686,18,135,0.5575903018817399,False,18,118,6.555555555555555
575,False,15132,190,227,True,11739,False,3228,human,3.636617100371747,4.687732342007435,1.194736842105263,2,8,0.4556354916067146,False,2,7,3.5
576,False,172883,2921,1987,True,22366,False,3101,human,7.212512092873267,55.750725572396,0.6802464909277645,22,155,0.5951507742461287,False,22,134,6.090909090909091
577,False,0,6,1,True,2884,False,1051,bot,2.7440532825880113,0.0,0.16666666666666666,3,16,0.8571428571428571,False,3,14,4.666666666666667
578,True,91,1,0,True,12,False,2204,bot,0.0054446460980036296,0.04128856624319419,0.0,8,54,1.0,False,8,47,5.875
579,True,971,12,0,True,1433,False,2945,bot,0.4865874363327674,0.3297113752122241,0.0,1,1,1.0,False,1,1,1.0
580,False,16980,1092959,929,True,17332,True,3970,human,4.365743073047859,4.277078085642318,0.0008499861385468257,7,33,0.9991507357243155,False,7,27,3.857142857142857
581,False,65,1510124,91,True,4388,True,3758,human,1.1676423629590207,0.017296434273549762,6.0259952162868746e-05,1,11,0.9999397436788802,False,2,10,5.0
582,False,713,611,1126,True,12682,False,4289,human,2.9568664024248075,0.1662392166006062,1.8428805237315875,19,144,0.3517559009786989,False,19,126,6.631578947368421
583,False,4413,3766,1779,True,62009,False,4225,human,14.676686390532545,1.0444970414201182,0.4723844928305895,22,153,0.67917042380523,False,22,132,6.0
584,False,8368,600,1185,True,3159,False,1316,human,2.400455927051672,6.358662613981763,1.975,21,111,0.33613445378151263,False,21,91,4.333333333333333
585,True,17,0,0,True,138,False,1160,bot,0.11896551724137931,0.014655172413793103,2.303236456121974,13,77,0.0,False,13,65,5.0
586,False,0,16,0,True,92,False,483,bot,0.19047619047619047,0.0,0.0,11,62,1.0,False,12,50,4.166666666666667
587,True,1,18,1,True,11827,False,500,bot,23.654,0.002,0.05555555555555555,5,31,0.9473684210526315,False,5,27,5.4
588,False,1463,65,0,True,2176,False,3321,bot,0.6552243300210779,0.4405299608551641,0.0,1,1,1.0,False,1,1,1.0
589,False,631,64666,90,True,517,False,2061,human,0.25084910237748664,0.30616205725376033,0.0013917669254322209,33,160,0.9986101673976157,False,33,128,3.878787878787879
590,False,1313,1200,1299,True,947,False,2159,human,0.43862899490504864,0.6081519221861973,1.0825,7,90,0.4801920768307323,False,7,84,12.0
591,False,5350,132,435,True,1471,False,3069,human,0.4793092212447051,1.7432388400130336,3.2954545454545454,8,49,0.2328042328042328,False,8,42,5.25
592,False,2,510,30,True,14467,False,1912,human,7.566422594142259,0.0010460251046025104,0.058823529411764705,18,150,0.9444444444444444,False,19,132,6.947368421052632
593,True,2279,119,1126,True,3170,False,3508,bot,0.9036488027366021,0.6496579247434435,9.46218487394958,1,1,0.09558232931726908,False,1,1,1.0
594,False,2105,267,184,True,6384,False,4081,bot,1.5643224699828473,0.5158049497672139,0.6891385767790262,16,78,0.5920177383592018,False,16,63,3.9375
595,False,11138,1733,1530,True,37420,False,3390,human,11.03834808259587,3.2855457227138642,0.8828620888632429,7,43,0.5311063438553478,False,7,37,5.285714285714286
596,True,2173,500884,10756,True,4504,True,2045,human,2.202444987775061,1.0625916870415648,0.021474033908050565,8,59,0.9789774059885857,False,8,52,6.5
597,False,4304,944,837,True,15314,False,3054,bot,5.014407334643091,1.409299279633268,0.8866525423728814,23,145,0.5300393037619315,False,23,123,5.3478260869565215
598,True,74,0,0,True,105,False,1108,human,0.09476534296028881,0.06678700361010831,2.303236456121974,5,27,0.0,False,5,23,4.6
599,False,25501,3577,4666,True,8593,False,1317,human,6.524677296886864,19.36294608959757,1.304445065697512,20,152,0.43394395244449835,False,20,133,6.65
600,False,2296,34,0,True,3122,False,3971,bot,0.7861999496348527,0.5781918912112818,0.0,1,1,1.0,False,1,1,1.0
601,False,6270,62304,339,True,7443,True,3990,human,1.8654135338345865,1.5714285714285714,0.005441063174114021,19,127,0.9945883817824817,False,19,109,5.7368421052631575
602,False,54128,16906,6493,True,17290,True,4214,human,4.102990033222591,12.844803037494067,0.38406482905477346,14,109,0.7225095089533741,False,12,95,7.916666666666667
603,False,8,51,0,True,13773,False,1150,bot,11.976521739130435,0.006956521739130435,0.0,11,44,1.0,False,11,34,3.090909090909091
604,True,482,18,0,True,667,False,3159,bot,0.21114276669832224,0.15257993035770814,0.0,1,1,1.0,False,1,1,1.0
605,False,1020,98161375,1035,True,10521,True,3973,human,2.648124842688145,0.2567329473949157,1.0543862084246476e-05,1,1,0.9999894562490876,False,1,1,1.0
606,False,58531,271,387,True,40657,False,2508,human,16.210925039872407,23.337719298245613,1.4280442804428044,30,159,0.41185410334346506,False,30,130,4.333333333333333
607,True,4561,172,306,True,3488,False,4005,human,0.8709113607990012,1.1388264669163546,1.7790697674418605,1,1,0.3598326359832636,False,1,1,1.0
608,False,49223,83446,75444,True,95444,False,3188,human,29.938519447929735,15.4400878293601,0.9041056491623325,1,1,0.5251809427906099,False,1,1,1.0
609,False,2033,11,139,True,3292,False,3172,bot,1.0378310214375788,0.6409205548549811,12.636363636363637,1,1,0.07333333333333333,False,1,1,1.0
610,True,1868,1140,72,True,4775,False,1410,human,3.3865248226950353,1.324822695035461,0.06315789473684211,1,1,0.9405940594059405,False,1,1,1.0
611,False,9288,2262,369,True,10042,False,3611,human,2.780947106064802,2.5721406812517307,0.16312997347480107,5,35,0.8597491448118586,False,5,31,6.2
612,False,26197,783,586,True,51437,False,2715,human,18.94548802946593,9.648987108655618,0.7484035759897829,4,31,0.5719503287070855,False,3,28,9.333333333333334
613,True,498,18,0,True,26,False,2641,bot,0.009844755774327906,0.18856493752366527,0.0,4,38,1.0,False,4,35,8.75
614,False,490,830848,59,True,770,True,2717,human,0.2834008097165992,0.18034596981965403,7.1011785549222e-05,4,25,0.9999289932567664,False,4,22,5.5
615,True,2065,6,21,True,2908,False,3078,bot,0.944769330734243,0.6708901884340481,3.5,1,2,0.2222222222222222,False,1,2,2.0
616,False,1945,48,277,True,2796,False,3391,bot,0.8245355352403421,0.5735771158950163,5.770833333333333,12,64,0.1476923076923077,False,12,53,4.416666666666667
617,False,11226,1749,2145,True,11352,False,4070,human,2.789189189189189,2.7582309582309583,1.2264150943396226,17,131,0.4491525423728814,False,17,115,6.764705882352941
618,True,1741,15,36,True,3104,False,1750,bot,1.7737142857142858,0.9948571428571429,2.4,21,148,0.29411764705882354,False,21,128,6.095238095238095
619,True,17936,623,169,True,52123,False,2942,human,17.716859279401767,6.096532970768185,0.2712680577849117,1,14,0.7866161616161617,False,1,14,14.0
620,False,3674,8695,519,True,4393,True,4137,human,1.0618805897993715,0.888083152042543,0.05968947671075331,15,133,0.9436726720208378,False,15,119,7.933333333333334
621,False,5199,1110588,817,True,996,True,3600,human,0.27666666666666667,1.4441666666666666,0.0007356463422979538,1,9,0.9992648944354219,False,1,9,9.0
622,True,7,90407,86686,True,133714,False,3865,bot,34.596119016817596,0.0018111254851228978,0.958841682613072,20,152,0.5105057794492159,False,20,133,6.65
623,False,604,169,429,True,6765,False,4284,human,1.5791316526610644,0.14098972922502334,2.5384615384615383,14,97,0.2826086956521739,False,14,84,6.0
624,False,369,40,0,True,580,False,3336,bot,0.17386091127098321,0.11061151079136691,0.0,1,1,1.0,False,1,1,1.0
625,False,49261,13933,244,True,29580,False,3156,human,9.372623574144487,15.608681875792142,0.017512380678963612,26,160,0.9827890244762644,False,26,135,5.1923076923076925
626,True,621,31,238,True,1177,False,3813,human,0.3086808287437713,0.16286388670338317,7.67741935483871,1,1,0.11524163568773234,False,1,1,1.0
627,True,6,0,1,True,1,False,2034,bot,0.0004916420845624386,0.0029498525073746312,2.303236456121974,1,1,0.0,False,1,1,1.0
628,True,142,72867,21427,True,25930,False,2582,bot,10.042602633617351,0.054996127033307515,0.29405629434449065,12,58,0.7727639086262116,False,12,47,3.9166666666666665
629,False,4905,1438032,755,True,16346,True,4061,human,4.025116966264467,1.2078305836000984,0.0005250230871079364,9,41,0.9994752524174878,False,9,33,3.6666666666666665
630,True,35343,2952,401,True,11113,True,4121,human,2.6966755641834506,8.576316428051443,0.13584010840108401,24,159,0.8804056069191769,False,24,136,5.666666666666667
631,False,11125,150,184,True,44389,False,972,human,45.66769547325103,11.445473251028806,1.2266666666666666,25,123,0.4491017964071856,False,25,99,3.96
632,True,51,20,170,True,1499,False,2641,bot,0.5675880348352896,0.019310867095797046,8.5,1,1,0.10526315789473684,False,1,1,1.0
633,False,14797,1248,1337,True,82579,False,3516,human,23.486632536973833,4.208475540386803,1.0713141025641026,4,15,0.4827852998065764,False,4,12,3.0
634,True,1418,26,0,True,2157,False,3239,bot,0.6659462797159618,0.4377894411855511,0.0,1,4,1.0,False,1,4,4.0
635,True,546,6,14,True,815,False,3905,bot,0.2087067861715749,0.13982074263764405,2.3333333333333335,1,1,0.3,False,1,1,1.0
636,False,18663,1036034,1685,True,65543,True,4206,human,15.583214455539705,4.437232524964337,0.0016263945005665838,5,57,0.9983762463634183,False,5,53,10.6
637,False,294,808263,779885,True,10586,False,3032,bot,3.491424802110818,0.09696569920844327,0.9648901409565945,2,61,0.5089343058707375,False,2,60,30.0
638,False,18539,149562,2639,True,27354,True,4478,human,6.1085305940151855,4.140017865118357,0.017644856313769542,10,74,0.9826610863266338,False,10,65,6.5
639,True,179,7,0,True,27,False,2647,bot,0.010200226671703816,0.06762372497166604,0.0,8,57,1.0,False,8,50,6.25
640,True,95,1,0,True,232,False,1445,human,0.16055363321799307,0.0657439446366782,0.0,9,87,1.0,False,9,79,8.777777777777779
641,False,23903,349919,329242,True,86142,False,3677,human,23.427250475931466,6.500679902094099,0.9409091818392257,26,152,0.5152224582978115,False,26,127,4.884615384615385
642,False,67,95726,282,True,8382,True,3270,bot,2.563302752293578,0.020489296636085626,0.002945908112738441,17,117,0.9970627447712691,False,17,101,5.9411764705882355
643,False,7514,997,1987,True,24148,False,4437,human,5.442416046878521,1.6934865900383143,1.9929789368104314,10,62,0.33411528150134046,False,10,53,5.3
644,False,21545,3238480,2018,True,53624,True,4228,human,12.68306527909177,5.095789971617786,0.0006231318396284676,13,111,0.9993772562118538,False,13,99,7.615384615384615
645,False,17464,466,872,True,30791,False,3446,human,8.935287289611143,5.067904817179338,1.871244635193133,7,36,0.3482810164424514,False,7,30,4.285714285714286
646,True,18800,93,556,True,6293,False,1365,human,4.61025641025641,13.772893772893774,5.978494623655914,1,1,0.14329738058551617,False,1,1,1.0
647,False,6224,24177,1038,True,11520,True,4072,human,2.8290766208251474,1.5284872298624754,0.04293336642263308,16,103,0.9588340273646639,False,16,88,5.5
648,False,447,608551,1357,True,4063,True,4084,human,0.9948579823702253,0.10945151811949069,0.0022298870595890896,3,38,0.997775074273497,False,3,36,12.0
649,False,5422,46687,4078,True,19161,True,3837,human,4.99374511336982,1.4130831378681261,0.0873476556643177,24,155,0.9196690633310352,False,24,132,5.5
650,False,1524,13,0,True,1647,False,2211,bot,0.7449118046132972,0.689280868385346,0.0,23,156,1.0,False,21,134,6.380952380952381
651,False,589,80360,145,True,31940,False,4137,human,7.720570461687213,0.14237370074933528,0.0018043802887008462,3,18,0.9981988696354264,False,3,16,5.333333333333333
652,False,11283,1625,709,True,5527,False,1500,human,3.6846666666666668,7.522,0.4363076923076923,30,149,0.696229648671808,False,30,120,4.0
653,True,6983,6,68,True,1497,False,3140,bot,0.4767515923566879,2.2238853503184712,11.333333333333334,1,1,0.08108108108108109,False,1,1,1.0
654,False,4070,2577585,1157,True,4486,True,3953,human,1.1348343030609664,1.0295977738426512,0.0004488697753905303,12,93,0.9995513316182852,False,12,82,6.833333333333333
655,True,2050,9,30,True,3132,False,2588,bot,1.2102009273570324,0.7921174652241113,3.3333333333333335,29,73,0.23076923076923078,False,9,44,4.888888888888889
656,False,949,5329447,131,True,5702,True,2269,human,2.513001322168356,0.4182459233142353,2.4580411438560137e-05,7,36,0.9999754201927432,False,7,30,4.285714285714286
657,False,44687,1798090,0,True,1352,True,4231,bot,0.3195462065705507,10.561805719688017,0.0,21,119,1.0,False,21,99,4.714285714285714
658,True,873,19,41,True,1257,False,3191,bot,0.393920401128173,0.2735819492322156,2.1578947368421053,1,1,0.31666666666666665,False,1,1,1.0
659,False,94,14,94,True,2,False,1484,bot,0.0013477088948787063,0.06334231805929919,6.714285714285714,1,1,0.12962962962962962,False,1,1,1.0
