,default_profile,favourites_count,followers_count,friends_count,id,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
663,100.0,0.022832144276601563,0.0008438011690069612,0.04548027852937144,480777445,0.04101864779159497,0.0,56.38115631691649,human,0.36430631207946174,0.025953220121755848,1.9142857142857144,1,1,34.31372549019608,False,1,1,0.0
664,0.0,0.0005637566488049769,0.0008438011690069612,0.0,256643151,0.014610863989090556,0.0,63.72591006423983,human,0.11691685912240185,0.0005773672055427252,0.0,21,153,100.0,False,22,131,4.545454545454546
665,0.0,4.21041653159997,0.0028665131141407912,0.06143231652101665,359667189,1.132035311391784,0.0,59.89293361884367,human,9.55220700152207,4.54703196347032,0.7611438183347351,2,7,56.78127984718243,False,2,6,1.8348623853211012
666,100.0,0.6672059938606901,5.0628070140417675e-05,0.0029867645601378257,764417455,0.11667045466844163,0.0,52.14132762312634,bot,1.1063975367772836,0.8097844680123161,2.0952380952380953,19,121,32.30769230769231,False,19,103,4.05601158860454
667,0.0,0.33318017944374134,20.82305764324019,0.0033940506365202567,94900238,1.564552961676245,100.0,73.25481798715202,human,11.094397544128933,0.30237912509593246,5.788920446223881e-06,16,136,99.99942111130652,False,16,121,6.020642201834863
668,0.0,2.93266208708349,0.0016225091049762426,0.045616040554832246,2448430657,0.8914791605788067,0.0,39.14346895074946,human,10.669689119170984,4.492227979274611,0.9985141158989599,8,42,50.037174721189594,False,8,35,3.0963302752293584
669,0.0,0.5863069147571759,0.00019769055959591663,0.010182151909560769,242484876,0.10375517242623318,0.0,64.36830835117773,bot,0.8231253577561534,0.5953062392673154,1.829268292682927,9,73,35.3448275862069,False,7,65,7.601572739187419
670,0.0,8.212806859790904,0.0014103533824830637,0.06109291145736462,296484990,0.31757885357028187,0.0,62.0985010706638,human,2.5982880755608027,8.599763872491145,1.5384615384615385,12,78,39.39393939393939,False,12,67,4.204892966360856
671,100.0,0.02846971076465133,7.232581448631096e-06,0.0,2530740348,0.004112687641373638,0.0,38.2441113490364,bot,0.05013192612137203,0.044415127528583995,0.0,1,1,100.0,False,1,1,0.0
672,0.0,0.1313552991715596,1.8141098309924117,0.029053073448613395,479727198,0.20545400103177955,100.0,56.402569593147746,human,1.8241511851377323,0.1492632927610506,0.0005687904166788487,1,23,99.94315329219474,False,1,23,20.18348623853211
